population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
All Population,Prevalence,Estonia,Male,Age-standardized,Anxiety disorders,Percent,2021,0.0318273659699748,0.0427604353235836,0.0238405863195866
All Population,Prevalence,Estonia,Female,Age-standardized,Anxiety disorders,Percent,2021,0.0505120591131186,0.0679881886535541,0.0385587237629029
All Population,Prevalence,Estonia,Male,Age-standardized,Eating disorders,Percent,2021,0.0016814227718814,0.0023570021807619,0.0012654611433593
All Population,Prevalence,Estonia,Female,Age-standardized,Eating disorders,Percent,2021,0.0038520164360035,0.005306837548056,0.0029270204155201
All Population,Prevalence,Estonia,Male,Age-standardized,Autism spectrum disorders,Percent,2021,0.0124561446262755,0.0229473656433279,0.0060666069939284
All Population,Prevalence,Estonia,Female,Age-standardized,Autism spectrum disorders,Percent,2021,0.0045184571566699,0.0083625227245907,0.0021808777568748
All Population,Prevalence,Estonia,Male,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0089355746769287,0.0123161639554452,0.0062174278588577
All Population,Prevalence,Estonia,Female,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.003403769782729,0.0047530941794739,0.0023478993186036
All Population,Prevalence,Estonia,Male,Age-standardized,Conduct disorder,Percent,2021,0.0079741387524117,0.0100040904164747,0.0060371152028408
All Population,Prevalence,Estonia,Female,Age-standardized,Conduct disorder,Percent,2021,0.0041414922512785,0.0054382584227908,0.0028525408919463
All Population,Prevalence,Spain,Male,Age-standardized,Depressive disorders,Percent,2021,0.032869235796167,0.0367774740113983,0.0294557750099377
All Population,Prevalence,Spain,Female,Age-standardized,Depressive disorders,Percent,2021,0.0533468764647057,0.0593883152432488,0.0477296498199728
All Population,Prevalence,Spain,Male,Age-standardized,Bipolar disorder,Percent,2021,0.0057646293847482,0.0074162401427198,0.0044479425638856
All Population,Prevalence,Spain,Female,Age-standardized,Bipolar disorder,Percent,2021,0.0072414153796491,0.0093106671338761,0.0055830461149669
All Population,Prevalence,Spain,Male,Age-standardized,Anxiety disorders,Percent,2021,0.0629936398905143,0.0824855490351175,0.047224739222498
All Population,Prevalence,Spain,Female,Age-standardized,Anxiety disorders,Percent,2021,0.0955281838541035,0.1249257105377629,0.0705957524063435
All Population,Prevalence,Spain,Male,Age-standardized,Eating disorders,Percent,2021,0.0032291679893837,0.0043125897169738,0.002379407476862
All Population,Prevalence,Spain,Female,Age-standardized,Eating disorders,Percent,2021,0.0091208969772938,0.0119225310005412,0.0072585498840754
All Population,Prevalence,Spain,Male,Age-standardized,Autism spectrum disorders,Percent,2021,0.0173617503847939,0.0260081965297029,0.0118372579345291
All Population,Prevalence,Spain,Female,Age-standardized,Autism spectrum disorders,Percent,2021,0.0042211785255764,0.005856361681206,0.0028554590044958
All Population,Prevalence,Spain,Male,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0346868271622723,0.0445879212112028,0.0265420009116895
All Population,Prevalence,Spain,Female,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0146384115301666,0.0186142555455674,0.0112859223019282
All Population,Prevalence,Spain,Male,Age-standardized,Conduct disorder,Percent,2021,0.0086134266133515,0.0105814227340121,0.0064415759166251
All Population,Prevalence,Spain,Female,Age-standardized,Conduct disorder,Percent,2021,0.0043631863234136,0.0057301293003498,0.0030256603972537
All Population,Prevalence,Spain,Male,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0064866422555104,0.0129672341953074,0.0018764096620812
All Population,Prevalence,Spain,Female,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0069967608120828,0.0119228451222819,0.0032780837073554
All Population,Prevalence,Spain,Male,Age-standardized,Other mental disorders,Percent,2021,0.0216904975145468,0.0271774595407091,0.0169881625347356
All Population,Prevalence,Spain,Female,Age-standardized,Other mental disorders,Percent,2021,0.0137051454838103,0.0169720835800222,0.0106469530349034
All Population,Prevalence,Bulgaria,Male,Age-standardized,Bipolar disorder,Percent,2021,0.0041841386496465,0.0053511357705732,0.0033083792246215
All Population,Prevalence,Bulgaria,Female,Age-standardized,Bipolar disorder,Percent,2021,0.0044642306387917,0.0056276314489582,0.003554077998979
All Population,Prevalence,Bulgaria,Male,Age-standardized,Anxiety disorders,Percent,2021,0.0279262924257826,0.0382126885273748,0.0211119441102157
All Population,Prevalence,Bulgaria,Female,Age-standardized,Anxiety disorders,Percent,2021,0.0596674964322779,0.0792800894241082,0.04629660628
All Population,Prevalence,Bulgaria,Male,Age-standardized,Eating disorders,Percent,2021,0.0014120667266753,0.0019674962493728,0.0010637099382093
All Population,Prevalence,Bulgaria,Female,Age-standardized,Eating disorders,Percent,2021,0.0033392221202203,0.0044812350332559,0.0025702632539614
All Population,Prevalence,Bulgaria,Male,Age-standardized,Autism spectrum disorders,Percent,2021,0.0095524127952802,0.0173880394866588,0.0047115963962747
All Population,Prevalence,Bulgaria,Female,Age-standardized,Autism spectrum disorders,Percent,2021,0.0035801034222749,0.0065774580385126,0.0017403772406223
All Population,Prevalence,Bulgaria,Male,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0086342332960162,0.012366558977866,0.0060975852882727
All Population,Prevalence,Bulgaria,Female,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0033426650262411,0.0046747492482789,0.00229918825543
All Population,Prevalence,Bulgaria,Male,Age-standardized,Conduct disorder,Percent,2021,0.0077148779324877,0.0096746329126419,0.0058594769069164
All Population,Prevalence,Bulgaria,Female,Age-standardized,Conduct disorder,Percent,2021,0.0040619825883463,0.0053427572811929,0.0027986141304497
All Population,Prevalence,Bulgaria,Male,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0121453230359294,0.02316374161914,0.0053855661564239
All Population,Prevalence,Bulgaria,Female,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0097695952455415,0.0168331115224652,0.0047223695779309
All Population,Prevalence,Bulgaria,Male,Age-standardized,Other mental disorders,Percent,2021,0.0191776513815255,0.0240151238374945,0.0150013194280128
All Population,Prevalence,Bulgaria,Female,Age-standardized,Other mental disorders,Percent,2021,0.0127612753140803,0.0162938155461804,0.0100468602818719
All Population,Prevalence,Taiwan,Male,Age-standardized,Other mental disorders,Percent,2021,0.0194568290475292,0.0243696834511553,0.0152601834016639
All Population,Prevalence,Taiwan,Female,Age-standardized,Other mental disorders,Percent,2021,0.0128192518445477,0.0163412048632043,0.0100389084948041
All Population,Prevalence,Dominica,Male,Age-standardized,Autism spectrum disorders,Percent,2021,0.0091281839008808,0.016393431583916,0.0046628665424453
All Population,Prevalence,Dominica,Female,Age-standardized,Autism spectrum disorders,Percent,2021,0.003327867532791,0.0059787664719451,0.0017021470459888
All Population,Prevalence,Dominica,Male,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0371659132666352,0.0515021650204955,0.0266514940998461
All Population,Prevalence,Dominica,Female,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0139252006746625,0.0193660216743402,0.0099899860117282
All Population,Prevalence,Dominica,Male,Age-standardized,Conduct disorder,Percent,2021,0.0077424756996186,0.0096107403894285,0.0059668308033785
All Population,Prevalence,Dominica,Female,Age-standardized,Conduct disorder,Percent,2021,0.0040001926238529,0.0054336027908363,0.0027623235795349
All Population,Prevalence,Dominica,Male,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0046884925893063,0.0097720956929919,0.0014195042045853
All Population,Prevalence,Dominica,Female,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0039603205971965,0.0076142686240772,0.0016844908505943
All Population,Prevalence,Dominica,Male,Age-standardized,Other mental disorders,Percent,2021,0.0187655043974426,0.0235008831187037,0.014755097356064
All Population,Prevalence,Dominica,Female,Age-standardized,Other mental disorders,Percent,2021,0.0126024751078817,0.0160832707818165,0.009943024893762
All Population,Prevalence,Singapore,Male,Age-standardized,Schizophrenia,Percent,2021,0.0047923324175108,0.0059498380170411,0.0037294323270117
All Population,Prevalence,Singapore,Female,Age-standardized,Schizophrenia,Percent,2021,0.004115560401638,0.0051370606162215,0.0032286057894895
All Population,Prevalence,Indonesia,Male,Age-standardized,Schizophrenia,Percent,2021,0.0034162611373191,0.0039961108368592,0.0028921027861121
All Population,Prevalence,Indonesia,Female,Age-standardized,Schizophrenia,Percent,2021,0.0029125400314815,0.003405896714196,0.0024697830242292
All Population,Prevalence,Indonesia,Male,Age-standardized,Depressive disorders,Percent,2021,0.0216437916045714,0.0274863509682041,0.0172509942215245
All Population,Prevalence,Indonesia,Female,Age-standardized,Depressive disorders,Percent,2021,0.0278497778058722,0.0344262555352423,0.0228568515396145
All Population,Prevalence,Oman,Male,Age-standardized,Schizophrenia,Percent,2021,0.0035599842553778,0.0044017163936662,0.0027567113932735
All Population,Prevalence,Oman,Female,Age-standardized,Schizophrenia,Percent,2021,0.0033114047084814,0.0041723627327025,0.0025568780795871
All Population,Prevalence,Oman,Male,Age-standardized,Depressive disorders,Percent,2021,0.034937661555618,0.0434818502518331,0.028671092764996
All Population,Prevalence,Oman,Female,Age-standardized,Depressive disorders,Percent,2021,0.0491972351419468,0.0599416729955903,0.0408978282877488
All Population,Prevalence,Indonesia,Male,Age-standardized,Bipolar disorder,Percent,2021,0.0032530549964605,0.0037979422022796,0.0027873736325085
All Population,Prevalence,Indonesia,Female,Age-standardized,Bipolar disorder,Percent,2021,0.0032861390753785,0.00383462828791,0.002792727733745
All Population,Prevalence,Indonesia,Male,Age-standardized,Anxiety disorders,Percent,2021,0.0223558455665171,0.0273608750055463,0.0173954138719027
All Population,Prevalence,Indonesia,Female,Age-standardized,Anxiety disorders,Percent,2021,0.0331501104015738,0.039700380157818,0.026038886951878
All Population,Prevalence,Indonesia,Male,Age-standardized,Eating disorders,Percent,2021,0.0009727203370634,0.0013364110830393,0.00073861233006
All Population,Prevalence,Indonesia,Female,Age-standardized,Eating disorders,Percent,2021,0.0024614082277949,0.0032474491897214,0.0019127940080426
All Population,Prevalence,Antigua and Barbuda,Male,Age-standardized,Schizophrenia,Percent,2021,0.0036197383326475,0.0045028163845375,0.0028623739144483
All Population,Prevalence,Antigua and Barbuda,Female,Age-standardized,Schizophrenia,Percent,2021,0.0032443846592831,0.0040255800896099,0.0025525765684494
All Population,Prevalence,Lithuania,Male,Age-standardized,Depressive disorders,Percent,2021,0.0346016261097683,0.044536514879162,0.0269317113991062
All Population,Prevalence,Lithuania,Female,Age-standardized,Depressive disorders,Percent,2021,0.0492465473672947,0.0630901274534082,0.0390148335674334
All Population,Prevalence,Lithuania,Male,Age-standardized,Bipolar disorder,Percent,2021,0.0050075859303294,0.0063793390491562,0.003999503953222
All Population,Prevalence,Lithuania,Female,Age-standardized,Bipolar disorder,Percent,2021,0.0052487154444227,0.0067180242243707,0.0041790855914283
All Population,Prevalence,Oman,Male,Age-standardized,Bipolar disorder,Percent,2021,0.0064047467222608,0.0082075279060669,0.0051105102046561
All Population,Prevalence,Oman,Female,Age-standardized,Bipolar disorder,Percent,2021,0.0069309963657016,0.0087615141824299,0.0055370437526644
All Population,Prevalence,Oman,Male,Age-standardized,Anxiety disorders,Percent,2021,0.0442222495573213,0.054891765077789,0.0357785704709121
All Population,Prevalence,Oman,Female,Age-standardized,Anxiety disorders,Percent,2021,0.0584502359350453,0.0714831696213371,0.0471584337872462
All Population,Prevalence,Oman,Male,Age-standardized,Eating disorders,Percent,2021,0.0024135429030533,0.0033022911490761,0.0018079389356106
All Population,Prevalence,Oman,Female,Age-standardized,Eating disorders,Percent,2021,0.0052579821576301,0.0071647241811531,0.0040202613806515
All Population,Prevalence,Oman,Male,Age-standardized,Autism spectrum disorders,Percent,2021,0.010349435754971,0.0160431987740548,0.0060233366953785
All Population,Prevalence,Oman,Female,Age-standardized,Autism spectrum disorders,Percent,2021,0.0042287290977613,0.0066646715813637,0.0024471712365226
All Population,Prevalence,Oman,Male,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0171307652698098,0.0230009236625333,0.0125874815840509
All Population,Prevalence,Oman,Female,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0050720925195393,0.0070813586569353,0.003672799429213
All Population,Prevalence,Lithuania,Male,Age-standardized,Anxiety disorders,Percent,2021,0.0342245498920016,0.0458921686005429,0.0257562007547449
All Population,Prevalence,Lithuania,Female,Age-standardized,Anxiety disorders,Percent,2021,0.0590089493275747,0.0786508065821557,0.045168298853035
All Population,Prevalence,Lithuania,Male,Age-standardized,Eating disorders,Percent,2021,0.001651661603878,0.0022790489825177,0.0012441737579649
All Population,Prevalence,Lithuania,Female,Age-standardized,Eating disorders,Percent,2021,0.0038068986777154,0.005035318193648,0.0029322764002838
All Population,Prevalence,Lithuania,Male,Age-standardized,Autism spectrum disorders,Percent,2021,0.0141158961523521,0.0244787995789033,0.0073164784835873
All Population,Prevalence,Lithuania,Female,Age-standardized,Autism spectrum disorders,Percent,2021,0.0051609936882275,0.0092022307102926,0.0025657800623841
All Population,Prevalence,Lithuania,Male,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0087822332576637,0.0120653510963767,0.0060826248469312
