population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
All Population,Prevalence,Kenya,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0030387725906586,0.0063022256580346,0.0009116410558416
All Population,Prevalence,Venezuela (Bolivarian Republic of),Male,All ages,Autism spectrum disorders,Percent,2023,0.0102389350106291,0.0169928983963408,0.0055574783674937
All Population,Prevalence,Venezuela (Bolivarian Republic of),Female,All ages,Autism spectrum disorders,Percent,2023,0.003755954673387,0.0063654186227356,0.0020206675416008
All Population,Prevalence,Venezuela (Bolivarian Republic of),Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.028541609378287,0.0392884512802176,0.0208432155259885
All Population,Prevalence,Venezuela (Bolivarian Republic of),Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0106419951797093,0.0142654626384696,0.0075855460801009
All Population,Prevalence,Venezuela (Bolivarian Republic of),Male,All ages,Conduct disorder,Percent,2023,0.0076956582639049,0.0096250223327166,0.0058804089561817
All Population,Prevalence,Venezuela (Bolivarian Republic of),Female,All ages,Conduct disorder,Percent,2023,0.0038237233888284,0.0051425321236101,0.0026847867482896
All Population,Prevalence,Venezuela (Bolivarian Republic of),Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0045722591722952,0.0098047758426857,0.0013204185082171
All Population,Prevalence,Venezuela (Bolivarian Republic of),Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0041351252729218,0.0080606631358424,0.0016928845978242
All Population,Prevalence,Venezuela (Bolivarian Republic of),Male,All ages,Other mental disorders,Percent,2023,0.0208581874108991,0.02603095106875,0.0163779394365395
All Population,Prevalence,Venezuela (Bolivarian Republic of),Female,All ages,Other mental disorders,Percent,2023,0.0145294098708598,0.0186070427230197,0.0115201907706889
All Population,Prevalence,Cabo Verde,Male,All ages,Schizophrenia,Percent,2023,0.003251243149517,0.0040978562341446,0.0024422342094488
All Population,Prevalence,Cabo Verde,Female,All ages,Schizophrenia,Percent,2023,0.003457201107605,0.0042929667400271,0.0026646379390111
All Population,Prevalence,Israel,Male,All ages,Bipolar disorder,Percent,2023,0.0063328083217161,0.0081194649876382,0.0049278712444269
All Population,Prevalence,Israel,Female,All ages,Bipolar disorder,Percent,2023,0.0070301615987222,0.0089304600468309,0.0055037833790935
All Population,Prevalence,Israel,Male,All ages,Anxiety disorders,Percent,2023,0.0570436126381254,0.0754655660729408,0.0415547047162286
All Population,Prevalence,Israel,Female,All ages,Anxiety disorders,Percent,2023,0.0740535185345964,0.099726765136141,0.0527338328652855
All Population,Prevalence,Israel,Male,All ages,Eating disorders,Percent,2023,0.0029488081682092,0.0038989441818145,0.0022612716111754
All Population,Prevalence,Israel,Female,All ages,Eating disorders,Percent,2023,0.0064198125485064,0.0085078597466607,0.0050171064629532
All Population,Prevalence,Israel,Male,All ages,Autism spectrum disorders,Percent,2023,0.012029291770977,0.0194987919979273,0.0080666447328407
All Population,Prevalence,Israel,Female,All ages,Autism spectrum disorders,Percent,2023,0.00402619533852,0.0058249090624556,0.0028399599114095
All Population,Prevalence,Israel,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0210089472308848,0.0291128703432624,0.0148018175295012
All Population,Prevalence,Israel,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0074238978022486,0.0103340207828014,0.0051667309677224
All Population,Prevalence,Israel,Male,All ages,Conduct disorder,Percent,2023,0.0083684119319185,0.0104322985081409,0.0060241923593958
All Population,Prevalence,Israel,Female,All ages,Conduct disorder,Percent,2023,0.004048368739761,0.0054624869829833,0.002790461885648
All Population,Prevalence,Israel,Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0055263921840277,0.0115741376084304,0.0020969999308769
All Population,Prevalence,Israel,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0051240478523819,0.0100588307014574,0.0022461547580349
All Population,Prevalence,Israel,Male,All ages,Other mental disorders,Percent,2023,0.02171183021882,0.0271544415594914,0.0170120502837764
All Population,Prevalence,Israel,Female,All ages,Other mental disorders,Percent,2023,0.0141588247380766,0.0174256231392529,0.0110091911149423
All Population,Prevalence,Kenya,Male,All ages,Other mental disorders,Percent,2023,0.0134434467465456,0.0168158089963182,0.010440823734666
All Population,Prevalence,Kenya,Female,All ages,Other mental disorders,Percent,2023,0.0092359220564416,0.0117507024292227,0.0072537646903193
All Population,Prevalence,Italy,Male,All ages,Bipolar disorder,Percent,2023,0.0059441223856897,0.0068594513496033,0.0051420768923258
All Population,Prevalence,Italy,Female,All ages,Bipolar disorder,Percent,2023,0.007106042950499,0.0082146918848396,0.0060934058777278
All Population,Prevalence,Italy,Male,All ages,Anxiety disorders,Percent,2023,0.0650686332000435,0.0806536223649518,0.0509694992724694
All Population,Prevalence,Italy,Female,All ages,Anxiety disorders,Percent,2023,0.1098184673406476,0.1373067379019442,0.0868674755591799
All Population,Prevalence,Italy,Male,All ages,Eating disorders,Percent,2023,0.0022201826957876,0.0029941312456476,0.0016848273383604
All Population,Prevalence,Italy,Female,All ages,Eating disorders,Percent,2023,0.0054203629918855,0.0071109127013732,0.0042748293193867
All Population,Prevalence,Italy,Male,All ages,Autism spectrum disorders,Percent,2023,0.0113464167842187,0.0207640414114667,0.0062051103652657
All Population,Prevalence,Italy,Female,All ages,Autism spectrum disorders,Percent,2023,0.0036051255384671,0.0065820009958487,0.0019160556316891
All Population,Prevalence,Italy,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0126129619481532,0.0175320597398311,0.0087954667496409
All Population,Prevalence,Italy,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0026873378259092,0.0037515555802763,0.0018125394955501
All Population,Prevalence,Italy,Male,All ages,Conduct disorder,Percent,2023,0.0047948980395543,0.0059179419665652,0.0036699872168903
All Population,Prevalence,Italy,Female,All ages,Conduct disorder,Percent,2023,0.0024242132404883,0.0031938459429503,0.0017175055756765
All Population,Prevalence,Italy,Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0030638513545025,0.0068290657152789,0.0006393423656503
All Population,Prevalence,Italy,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0036775340192148,0.0069396934706172,0.0015846210453743
All Population,Prevalence,Italy,Male,All ages,Other mental disorders,Percent,2023,0.026036243190853,0.0325083525005093,0.020765852620677
All Population,Prevalence,Italy,Female,All ages,Other mental disorders,Percent,2023,0.0179877201848455,0.0221511119167294,0.0146781610830853
All Population,Prevalence,Dominica,Male,All ages,Schizophrenia,Percent,2023,0.004037286731556,0.0049249115895946,0.0031754036235002
All Population,Prevalence,Dominica,Female,All ages,Schizophrenia,Percent,2023,0.0036014261257267,0.0044379517280323,0.0028498079332898
All Population,Prevalence,Dominica,Male,All ages,Depressive disorders,Percent,2023,0.0306244810920373,0.0372988033585953,0.0250788004886594
All Population,Prevalence,Dominica,Female,All ages,Depressive disorders,Percent,2023,0.0532713926952373,0.0647150230202192,0.0437413871213402
All Population,Prevalence,Dominica,Male,All ages,Bipolar disorder,Percent,2023,0.0078887558199809,0.0101191609842767,0.00629782025205
All Population,Prevalence,Dominica,Female,All ages,Bipolar disorder,Percent,2023,0.0087894843748227,0.0111818996267118,0.006980920977886
All Population,Prevalence,Dominica,Male,All ages,Anxiety disorders,Percent,2023,0.0590127895883946,0.0734371396694616,0.0443384408664453
All Population,Prevalence,Dominica,Female,All ages,Anxiety disorders,Percent,2023,0.0945838587766267,0.115328201542875,0.0718628015264916
All Population,Prevalence,Dominica,Male,All ages,Eating disorders,Percent,2023,0.001901321372795,0.002640191092012,0.0014296324816903
All Population,Prevalence,Dominica,Female,All ages,Eating disorders,Percent,2023,0.005037782035334,0.0067382412273748,0.0039277800002853
All Population,Prevalence,Cabo Verde,Male,All ages,Depressive disorders,Percent,2023,0.0320022232840837,0.0379234412707688,0.0270951230408722
All Population,Prevalence,Cabo Verde,Female,All ages,Depressive disorders,Percent,2023,0.0408124224501979,0.0485264073891865,0.0349195061082349
All Population,Prevalence,Cabo Verde,Male,All ages,Bipolar disorder,Percent,2023,0.0048688200236478,0.0062793332029972,0.0037763620272023
All Population,Prevalence,Cabo Verde,Female,All ages,Bipolar disorder,Percent,2023,0.0049985898024561,0.0064027894022448,0.0039989956622788
All Population,Prevalence,Cabo Verde,Male,All ages,Anxiety disorders,Percent,2023,0.0705903555137484,0.0916871475289055,0.0549599258080142
All Population,Prevalence,Cabo Verde,Female,All ages,Anxiety disorders,Percent,2023,0.1031045123080989,0.1354892659612102,0.0797478095838192
All Population,Prevalence,Cabo Verde,Male,All ages,Eating disorders,Percent,2023,0.0011401123907263,0.0015903589402987,0.0008456319384832
All Population,Prevalence,Cabo Verde,Female,All ages,Eating disorders,Percent,2023,0.0026483690713549,0.0034371054314217,0.0021077115875256
All Population,Prevalence,Argentina,Male,All ages,Schizophrenia,Percent,2023,0.0030268620130821,0.003790985838735,0.0023143847533433
All Population,Prevalence,Argentina,Female,All ages,Schizophrenia,Percent,2023,0.0030431686172979,0.0037296852580872,0.0023863571722141
All Population,Prevalence,Nigeria,Male,All ages,Bipolar disorder,Percent,2023,0.0034257632697152,0.0040427456669626,0.0028708525462357
All Population,Prevalence,Nigeria,Female,All ages,Bipolar disorder,Percent,2023,0.0037599892023738,0.0044319475313778,0.0031570788908869
All Population,Prevalence,Nigeria,Male,All ages,Anxiety disorders,Percent,2023,0.0557906837462059,0.0895367484087148,0.0370506499041332
All Population,Prevalence,Nigeria,Female,All ages,Anxiety disorders,Percent,2023,0.0971688489704936,0.1573373882711037,0.0581901817454799
All Population,Prevalence,Nigeria,Male,All ages,Eating disorders,Percent,2023,0.0009485266227468,0.0013331672857681,0.0007098483224629
All Population,Prevalence,Nigeria,Female,All ages,Eating disorders,Percent,2023,0.0024298797912603,0.0031996609468254,0.0018775886569689
All Population,Prevalence,Nigeria,Male,All ages,Autism spectrum disorders,Percent,2023,0.012409215777132,0.028370230823917,0.0053157891617497
All Population,Prevalence,Nigeria,Female,All ages,Autism spectrum disorders,Percent,2023,0.004605609053521,0.0103005463373078,0.0019995026543288
All Population,Prevalence,Nigeria,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0153543464324994,0.0222967784205507,0.0107553068120086
All Population,Prevalence,Nigeria,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0074622839777006,0.0106275103738348,0.0051498069892998
All Population,Prevalence,Nigeria,Male,All ages,Conduct disorder,Percent,2023,0.0114969449993797,0.0146195426483379,0.0085144627814526
All Population,Prevalence,Nigeria,Female,All ages,Conduct disorder,Percent,2023,0.006812670082686,0.0087698264554949,0.0048277925873594
All Population,Prevalence,Nigeria,Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.003672997783241,0.0088443888286187,0.0007447323013203
All Population,Prevalence,Nigeria,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0034264822527737,0.0071163667403182,0.0010260193600722
All Population,Prevalence,Nigeria,Male,All ages,Other mental disorders,Percent,2023,0.010978235558936,0.0137113722636728,0.0085333439405444
All Population,Prevalence,Nigeria,Female,All ages,Other mental disorders,Percent,2023,0.0079403733188169,0.0101395483797003,0.006218629044744
All Population,Prevalence,Türkiye,Male,All ages,Bipolar disorder,Percent,2023,0.007279420602128,0.0093720190733248,0.0058008027470857
All Population,Prevalence,Türkiye,Female,All ages,Bipolar disorder,Percent,2023,0.0078115518425618,0.0098479588033753,0.0062044429017545
All Population,Prevalence,Türkiye,Male,All ages,Anxiety disorders,Percent,2023,0.0461851487040224,0.0596488026253022,0.0344158414746967
All Population,Prevalence,Türkiye,Female,All ages,Anxiety disorders,Percent,2023,0.0588980207256123,0.0728111689571498,0.0437069580461961
All Population,Prevalence,Türkiye,Male,All ages,Eating disorders,Percent,2023,0.0019403665474015,0.0027150260911699,0.0014483754469101
All Population,Prevalence,Türkiye,Female,All ages,Eating disorders,Percent,2023,0.0053534560483509,0.0073279372104726,0.0039539935151687
All Population,Prevalence,Türkiye,Male,All ages,Autism spectrum disorders,Percent,2023,0.0090835801321788,0.0140839228651758,0.0053584570320288
All Population,Prevalence,Türkiye,Female,All ages,Autism spectrum disorders,Percent,2023,0.00360731256823,0.0057077354171718,0.0021263536616015
All Population,Prevalence,Türkiye,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0254147142381827,0.0350070701967524,0.0186121457428272
All Population,Prevalence,Türkiye,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.00936503553667,0.0126607603314613,0.0067563523828877
All Population,Prevalence,Türkiye,Male,All ages,Conduct disorder,Percent,2023,0.0055676754782648,0.0072696354294587,0.0041628107829893
All Population,Prevalence,Türkiye,Female,All ages,Conduct disorder,Percent,2023,0.0021618673889291,0.0029069526007288,0.0014964072940745
All Population,Prevalence,Türkiye,Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0036016651970621,0.0079074335461157,0.0009794912255561
All Population,Prevalence,Türkiye,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.004944745122736,0.0093710047546604,0.0021985720942644
All Population,Prevalence,Türkiye,Male,All ages,Other mental disorders,Percent,2023,0.0211814694419111,0.02648850832767,0.0165864111789362
All Population,Prevalence,Türkiye,Female,All ages,Other mental disorders,Percent,2023,0.0144577417152028,0.018533305759721,0.0114394308214155
